id,frames,gate,crossing_events
37662b73189534b271406af9,"[""frames/2b3d73e8965040e7dafd5009.png"",""frames/b1df074fc1ea4f57912f41c3.png"",""frames/56cae27a9f71858ccce54d1b.png"",""frames/7fd1a8f894037c863604eb63.png"",""frames/7e392707f020cea8b2206c34.png"",""frames/7145a3c876a6c10d29a3efeb.png"",""frames/4a236a8cd460c1ab5b7fcf4e.png"",""frames/302b9f510918b26c007cbead.png"",""frames/933d86e2509440afbcdca787.png"",""frames/6b5e79b7611178047b8cf6e8.png"",""frames/4ed86277b54c02df7691b8c6.png"",""frames/6d7c66960cdd0dee52b16404.png"",""frames/f160b14cfb54c3793d9afd23.png"",""frames/bd3de06e75b820a529e66bfc.png"",""frames/cad1ffe6ccc9417d47be093e.png"",""frames/6ec2589ad61b941df2d97c49.png"",""frames/de99316fde6a51dcc0e21716.png"",""frames/7708e7f2518cc73ebfae5288.png"",""frames/3172d97cd79d29db1f81e636.png"",""frames/38a7ee628d0774bc2e56a4f4.png""]","[0,0.2,1,0.2]","[[17.64939,-1,0.909486]]"
377c6e355ec36745e06502d0,"[""frames/3234e2a7572de05c3942d337.png"",""frames/447770dbcb992acc8586ba0e.png"",""frames/7944a74147ee6f4e98d39d6d.png"",""frames/5e04830f24407e19f0c64389.png"",""frames/c27d81397c418d2a4fcbb7e7.png"",""frames/acd3c509e55653560fe093f6.png"",""frames/9203524cb8527245c4f910ed.png"",""frames/60c27c93a11b18d59e18c0af.png"",""frames/806e993ebdd831d1965a208b.png"",""frames/a231a1682cb63f5f75bcc29d.png"",""frames/f2ec6daf91cf29584f139160.png"",""frames/00ac3381f20c7624ababbca7.png"",""frames/edeb9611312b86069e92bbbd.png"",""frames/afb4fa8379a24f9356702419.png"",""frames/bf7e0cd3172f5573d50bec63.png"",""frames/57db05f6778f77565b008600.png"",""frames/8000be14668130c2f8513169.png"",""frames/cbafbd2a9e3d61f497d09159.png"",""frames/2d7a5f1ab4ec99c18f8ec477.png"",""frames/f0ff090c2d30f303e5aa16ed.png""]","[0.5,0,0.5,1]","[[11.634104,-1,0.856084]]"
37d321311eb422940edb6826,"[""frames/fc964bd34fb60af8a100832a.png"",""frames/c902877c75039981ce357d20.png"",""frames/bb117e6040329fc6b3b71f55.png"",""frames/76d412bcda0486e2876289d8.png"",""frames/b649ad8ef6a7b22a9ba4d0d4.png"",""frames/4fac621f093343d633d5648e.png"",""frames/05d1625ac261b6dbc2e0a6ff.png"",""frames/ff1bd8fb6e46ff9680d29786.png"",""frames/559f98bfd08ee7d5a50cde48.png"",""frames/33bc96bf341985642cb31bca.png"",""frames/04b4ff13aac2951b154d1272.png"",""frames/1512e436ef6b938e8369a94e.png"",""frames/055a757bd7fcb4310001bebd.png"",""frames/ac894a04ca3283f6623cbf0a.png"",""frames/1d0aaa870d799e719339cace.png"",""frames/184ab533d4ef53c087244098.png"",""frames/feedec266fd013cbd6f77b9f.png"",""frames/acec5113cd5008120c10b1c1.png"",""frames/82ac0e5121e840bcf4b65382.png"",""frames/a2e2508c1bc0e04a82174211.png""]","[0.35,0,0.35,1]","[[1.806865,-1,0.275696],[2.096567,1,0.276994],[3.268918,-1,0.349414],[6.701716,-1,0.287756],[8.096567,1,0.276777],[12.961373,-1,0.287756],[13.064378,1,0.288333],[15.903433,-1,0.285518],[16.048284,1,0.285085]]"
37e4c3d4bd0ba57a765aacd5,"[""frames/7f3444dfe26f7e37bf9c7167.png"",""frames/85ab50c048e8ca74ced4abf0.png"",""frames/874d3a17a8e9457aabe5cc0e.png"",""frames/8cfe5c2418853a002b10212b.png"",""frames/7c46f50d5d445e51dfab3cfe.png"",""frames/14795b64a46fc76bf0060202.png"",""frames/8fb4a3ca4e10a4a22f057d33.png"",""frames/9da07a8f0e4b289f15f557a1.png"",""frames/034e9aabb09a9072e6cde6c1.png"",""frames/5452c69dae0b3f7cec0956a1.png"",""frames/44b58b92b559986d8006194d.png"",""frames/4bb4ce86fb30c156990c1fca.png"",""frames/c7514b011730f7ea280e8361.png"",""frames/4aa30e01df6f5864f18f81f7.png"",""frames/78458803f96671ca765fc9af.png"",""frames/96aae1c5ff07284577457d6c.png"",""frames/dd3ff1ecc2ab214841653050.png"",""frames/921d476e1d3a808b20800e7a.png"",""frames/75f0e25748ee3d3bcbe80ae3.png"",""frames/e759a26ef45ca9cdfcc90144.png""]","[0.65,0,0.65,1]","[[13.348501,1,0.106396]]"
37ed25e8b8ce5f48e2969cc7,"[""frames/b04096038068f76e50f5ea13.png"",""frames/967a98c8b945007f857ad618.png"",""frames/6684e85504acd1d3902bf170.png"",""frames/a80181e559313497270e5468.png"",""frames/bf5d420fc2b0bc5d30800092.png"",""frames/73a83bf6bfc1972d6c5c0931.png"",""frames/ebfbabf5e7fee5f89e67e0ab.png"",""frames/248a460036a917f2b84d8231.png"",""frames/3af609c44ba5ccbde3cb0253.png"",""frames/2b3c212025e9ebfa1af03f0f.png"",""frames/3234e2a7572de05c3942d337.png"",""frames/447770dbcb992acc8586ba0e.png"",""frames/7944a74147ee6f4e98d39d6d.png"",""frames/5e04830f24407e19f0c64389.png"",""frames/c27d81397c418d2a4fcbb7e7.png"",""frames/acd3c509e55653560fe093f6.png"",""frames/9203524cb8527245c4f910ed.png"",""frames/60c27c93a11b18d59e18c0af.png"",""frames/806e993ebdd831d1965a208b.png"",""frames/a231a1682cb63f5f75bcc29d.png""]","[0,0.65,1,0.65]","[[10.026622,-1,0.344585]]"
380c04fa59db41ae168eafd6,"[""frames/eb87f27b4f4034c87e22c556.png"",""frames/ca59163777faca4ccaa0b2d0.png"",""frames/87a25f148ac2b6f8a81f25ca.png"",""frames/ae61bb2c65d08c6e7303d08b.png"",""frames/68154e6542cc7cd000cc828b.png"",""frames/0f11343c919954ef17b2e37a.png"",""frames/2b3d8b37104d50b10d8c7ed5.png"",""frames/c8f19d5811bf2b712c8dd872.png"",""frames/b2f4e52fc6a757dea02071cc.png"",""frames/341849306b065eac5a494e62.png"",""frames/0738464bcd26cb45c5275edc.png"",""frames/5501c5f964c991b327572f5b.png"",""frames/bdd184eea71e72881c5b1b95.png"",""frames/44bb3923575bfce115f06525.png"",""frames/ce788b8057234021ea532028.png"",""frames/0120de735f8c10f2d9b7993b.png"",""frames/5b6a5c4233537e9a1ccaf5ed.png"",""frames/0509f9651b5811e6af398a10.png"",""frames/7e57f2df1edebabb14a51755.png"",""frames/60bdfe10bbda7cc309fbaba1.png""]","[0.2,0,0.2,1]","[[1.062369,-1,0.126008],[4.106446,1,0.879369],[4.687349,-1,0.826654],[9.615101,1,0.281203],[12.062369,-1,0.520128],[12.69285,-1,0.096031]]"
3826d904256afc86eff76600,"[""frames/b04096038068f76e50f5ea13.png"",""frames/967a98c8b945007f857ad618.png"",""frames/6684e85504acd1d3902bf170.png"",""frames/a80181e559313497270e5468.png"",""frames/bf5d420fc2b0bc5d30800092.png"",""frames/73a83bf6bfc1972d6c5c0931.png"",""frames/ebfbabf5e7fee5f89e67e0ab.png"",""frames/248a460036a917f2b84d8231.png"",""frames/3af609c44ba5ccbde3cb0253.png"",""frames/2b3c212025e9ebfa1af03f0f.png"",""frames/3234e2a7572de05c3942d337.png"",""frames/447770dbcb992acc8586ba0e.png"",""frames/7944a74147ee6f4e98d39d6d.png"",""frames/5e04830f24407e19f0c64389.png"",""frames/c27d81397c418d2a4fcbb7e7.png"",""frames/acd3c509e55653560fe093f6.png"",""frames/9203524cb8527245c4f910ed.png"",""frames/60c27c93a11b18d59e18c0af.png"",""frames/806e993ebdd831d1965a208b.png"",""frames/a231a1682cb63f5f75bcc29d.png""]","[0,0.2,1,0.2]","[[3.228156,-1,0.489665],[7.180555,1,0.356071],[11.961128,1,0.590313],[12.048589,-1,0.590251]]"
386c8634034fd3db42c32529,"[""frames/63519268d8ea9c726e838158.png"",""frames/3fc8395524bafff8038517c3.png"",""frames/5c9a526a1efa68bcc06dc2a7.png"",""frames/778666248a50e1b810f5c808.png"",""frames/d11f38d0338ed75e7299aac3.png"",""frames/97b22c446db40951ad717c3e.png"",""frames/8e15f894efd54c8e4b8c60f7.png"",""frames/eef4de3c1e7a4b946927705b.png"",""frames/253cb0367864ae86d206ea97.png"",""frames/28f0709f9d5ab6ef316e666b.png"",""frames/6eb13066f0f77d439e3ab2dd.png"",""frames/6d530cad3a654da7eb791ece.png"",""frames/16e34b2a5d2346b486fc0abf.png"",""frames/3ebae4b4e7846963f2d85135.png"",""frames/6c53f867443961ff012a6194.png"",""frames/c3079e65122d3fdb8a435a13.png"",""frames/aa0cdf5c80fe1b373de1e6f9.png"",""frames/95d0322fadcf842433fc79de.png"",""frames/3bf8cdada5f6f40ca53820cd.png"",""frames/ccb8d4edcdf658978a5bdbfa.png""]","[0,0.35,1,0.35]","[[3.072672,1,0.646365],[12.599948,1,0.569655]]"
3883b89ca588d537dd42efb4,"[""frames/e6887c23db987c315cafdb58.png"",""frames/5058ef523b9aca061cef3eb8.png"",""frames/401ae6ab6d1309dd4d127965.png"",""frames/615b0510d344d21f14c760ca.png"",""frames/d5714e322e1892d284cc0216.png"",""frames/cc84699a03e9d23ba8651089.png"",""frames/5cf6c27bfef42be54f9b746a.png"",""frames/619942f8a689211baa951b8d.png"",""frames/daf701a4cc5277390d143ff8.png"",""frames/82257cadfb64e7e950529fe9.png"",""frames/78d0a3e8e243e4859be24116.png"",""frames/bfe209b651dd25d677c11b05.png"",""frames/965a4225333f4cecf7eb9458.png"",""frames/777e7e30cf370a5b4e1b2db5.png"",""frames/0da30628991998b766664a69.png"",""frames/f0ff11070aa698203e1054a6.png"",""frames/b6384a397fad7779c41335b8.png"",""frames/aba67173fcabee2eeb0bad0f.png"",""frames/2a31e6fc2c74e21bbe03d5e1.png"",""frames/eb4a05b1bfeaae91f712ac7a.png""]","[0.2,0,0.2,1]","[[4.580637,1,0.410455],[11.529708,1,0.597812],[12.928035,1,0.36677]]"
3896be2c173b02a034700900,"[""frames/bf4686b351ca4ba31c69e8a6.png"",""frames/52520629895690fb79369aa1.png"",""frames/2dc1bc6eb44be6f1a3b0ec9e.png"",""frames/2e35f43422aab8cb1bb1ebfa.png"",""frames/3aca1c8ac7f3eb6ad400b817.png"",""frames/d51b0e98170c3aba0d413dc0.png"",""frames/955e11d5916b8c37b4ce4ed0.png"",""frames/0f321eb08f9542b343adab6f.png"",""frames/5b427558343989d4b8dc91c3.png"",""frames/2c9e52d3e2cb9e8d1e880a4a.png"",""frames/00d734e1bc9c3960e095298b.png"",""frames/351a4c2e219ff3da13e8ade7.png"",""frames/a85e464a13cd33043558b271.png"",""frames/9671c48bfe6d124fd44e9216.png"",""frames/38e26e93ed724428fcf3baee.png"",""frames/f538ce01511346ffe8e117c1.png"",""frames/89f12749bb3442df360fd8b1.png"",""frames/9c24424bb462a220ec4d5f9c.png"",""frames/4d61e543fc846c8d7e389c80.png"",""frames/3d47381671bf8a4a9bd02d8c.png""]","[0.35,0,0.35,1]","[[6.937678,1,0.844093],[12.96506,-1,0.888323]]"
38a3d098427d79ed65c3144f,"[""frames/2bbd77cdb06a00cc04180d76.png"",""frames/f33b8ee1ef9f0dc731fe18fe.png"",""frames/3c834e289391fa0ce4e11317.png"",""frames/d208ce85a75db2c41f12d07f.png"",""frames/d403ee80dc12da9dabc1d92d.png"",""frames/578c588b4e83bd3e3c493ad7.png"",""frames/7bcb611f61c0446bf6e98c61.png"",""frames/1d2ac722aed398ed4c2a8e61.png"",""frames/eacf897aff612bc67e09f0fd.png"",""frames/8864bca93c0a6509d163fb61.png"",""frames/1dab5edeac725723fc8765dd.png"",""frames/3eb46fb2c10c12eab5025462.png"",""frames/70aa11b4366661f646cdea98.png"",""frames/81013b8a0a9c475e66b1bf2b.png"",""frames/a4d26fa561d577a82714ae55.png"",""frames/ea17c96b02d8133feac8df82.png"",""frames/7c6d0bd1c0a29b91aa2e5223.png"",""frames/e6c9b4cca815f2d097ee213e.png"",""frames/5ed2934748837a3646d20133.png"",""frames/5a8b06db5734064f7bf7206f.png""]","[0.5,0,0.5,1]","[[10.47046,1,0.095726]]"
38c1dfe76a6f0dabf12b639a,"[""frames/2ed84bee58d332ff51a2495b.png"",""frames/aec08e75c70981708dabc00e.png"",""frames/c2aedf217b62038357a86b0d.png"",""frames/1115aa0aa7b83b8366c0fb7a.png"",""frames/4d58a89b74843c81980c0564.png"",""frames/0d18da31c8fe69b8ae27f931.png"",""frames/00ce6c676839405f9339c414.png"",""frames/bcbaf8614b9f05840a51c3ab.png"",""frames/f61d0e70dc2bdaa040c5bccc.png"",""frames/ee4d1cc98fe2c4e8e77f60e3.png"",""frames/3c7b8137b8fa4fd74edd716a.png"",""frames/14924154fcc5ab3cc4a848e0.png"",""frames/548643e9fe8e18b3d1321bd0.png"",""frames/187a26e4068d5e6427f4cff0.png"",""frames/eb03e4adb3c95baec3a0bef8.png"",""frames/71fc776f29caf4e5bee7d0df.png"",""frames/de29726ac9ae468482a78f7e.png"",""frames/364c493d327039220385522d.png"",""frames/7ae72622977eead095d36824.png"",""frames/7a264857b7f9bef243123b5e.png""]","[0,0.35,1,0.35]","[[9.599948,1,0.422552]]"
38d3a1d4bedcf258dda1a41d,"[""frames/c12d24b6a2d9a0c13f4b7d9c.png"",""frames/971c0fa7f5a4bd9f5bdf2190.png"",""frames/5f5e82daec9873ac75392eec.png"",""frames/9b817d95957f684b95954999.png"",""frames/15a0b5b14735f718ca223e40.png"",""frames/388fe73c78cff63a91c07a04.png"",""frames/0ec00a17699a41941630c6f8.png"",""frames/23a92a9cdaff0c242410911c.png"",""frames/3918ca1f5944975dc78c57a5.png"",""frames/e526bca2f22894ac1b2f2ee2.png"",""frames/b36ec6c00c38dba0627772d8.png"",""frames/3b360d58283f58facd89beaf.png"",""frames/67270d8087ebabb2bdc51040.png"",""frames/bc98fe41ed48974f5ae78bd1.png"",""frames/dbf076ae7b7cd633f52df92b.png"",""frames/4a97546c424373a94fc30527.png"",""frames/6624121fa10971eb1cdf632f.png"",""frames/d348421cd4e15561a716b892.png"",""frames/73ca0c2289bd9820e8e38ece.png"",""frames/42afc54c3f196047d50974bc.png""]","[0,0.8,1,0.8]","[[9.540084,1,0.532275],[11.869874,-1,0.531117],[12.390405,1,0.531608],[14.195182,1,0.358327],[17.804818,-1,0.536155],[18.195182,1,0.535663]]"
39048760d6bbb09820501586,"[""frames/d680f0c76ddf0bfef2924c49.png"",""frames/76f70f1ce3cf098b4022f605.png"",""frames/443bf52898e114ce6f5ec569.png"",""frames/4523321131d2ee112cec280a.png"",""frames/b33c7adf4dc3ced4bd6bd181.png"",""frames/c29b88fb17e330546b6e0ec1.png"",""frames/11bdb420ff4388104c31fe1b.png"",""frames/0f45f9c41e7bf2010842a1d6.png"",""frames/16c723acad3e4577bc767d5e.png"",""frames/4dbb3cca8c103ddc959c967e.png"",""frames/6032540d9d1bacd980f6fb09.png"",""frames/e88e0fcde3c9c3e00543224a.png"",""frames/ef7c0750ceed21418ef8bb4c.png"",""frames/88ef4bc7356092eab99f7648.png"",""frames/da35e399ad68814202d28e37.png"",""frames/cce7f51b9647a303b51ff005.png"",""frames/5557073fde60a95a952787bc.png"",""frames/3280b252a21a2e80bd253efc.png"",""frames/deb0b4ef536e406415625262.png"",""frames/50c781900d8be84c48157305.png""]","[0,0.8,1,0.8]","[[3.685032,1,0.387238],[5.370064,1,0.335135],[5.563736,1,0.481231],[5.899069,-1,0.58119],[10.201869,1,0.625572],[12.177962,-1,0.431211],[12.246709,1,0.469479],[14.598405,-1,0.327296],[14.647689,1,0.614527],[14.981633,-1,0.487818]]"
39405e45c036e090661e623e,"[""frames/00d734e1bc9c3960e095298b.png"",""frames/351a4c2e219ff3da13e8ade7.png"",""frames/a85e464a13cd33043558b271.png"",""frames/9671c48bfe6d124fd44e9216.png"",""frames/38e26e93ed724428fcf3baee.png"",""frames/f538ce01511346ffe8e117c1.png"",""frames/89f12749bb3442df360fd8b1.png"",""frames/9c24424bb462a220ec4d5f9c.png"",""frames/4d61e543fc846c8d7e389c80.png"",""frames/3d47381671bf8a4a9bd02d8c.png"",""frames/a79e766b0045157f48af4f08.png"",""frames/eb28a5f5edc2c835215a46ca.png"",""frames/e685caaa77f7c81e2e473558.png"",""frames/b946e24719ca5b4bd3678102.png"",""frames/f9980f072297e67c50291f5b.png"",""frames/6b2e3c978b529d49b67e8c19.png"",""frames/913c7d60143d85425b18840c.png"",""frames/e87337c049af6e07e00b49ac.png"",""frames/959f1366544cb53bd32de0b0.png"",""frames/2612b32e24c0e6287c6232ac.png""]","[0.65,0,0.65,1]","[[4.796385,-1,0.474357],[12.375849,-1,0.785069],[14.81446,1,0.4722],[15.09277,-1,0.472496],[18.010657,-1,0.400181]]"
396a9bbe00234c756d604357,"[""frames/408f17330909bb318ef26c82.png"",""frames/5396b27fed0e2155d1554543.png"",""frames/044e0e95dbda508722eb285e.png"",""frames/bae925f58deac3f90392505a.png"",""frames/e0e9db1674e6cc320b643818.png"",""frames/420933f214420e4874c23112.png"",""frames/e1935db8dbaefa8ab1cf8084.png"",""frames/faa62529c5f6469edfcb2d9e.png"",""frames/5ea3c4004961e0daaa001b80.png"",""frames/1567090a07107242fb8e6a60.png"",""frames/dbf81a94d7810a90502bbfe4.png"",""frames/4401afa067fddc737439d439.png"",""frames/fda5cd253f5ac98c941385e8.png"",""frames/43515fdbfdaa67b235bf35aa.png"",""frames/7be4a024a36803ef52630213.png"",""frames/668934e72df5d7e9dff8c2cd.png"",""frames/3ec0d15a9c872919a732715a.png"",""frames/726f0d799916ad9be47da04a.png"",""frames/4bf1e32f73de1e78ed0236ad.png"",""frames/ad04e3f0e2e73f26bc295dbf.png""]","[0,0.2,1,0.2]","[[8.451406,1,0.598357],[9.548594,-1,0.590757],[9.733811,1,0.34027],[17.313464,-1,0.509387]]"
39a4d440eab799981acde1ee,"[""frames/9349eef8616682028a596c99.png"",""frames/167c505c156eba8a8d5307a4.png"",""frames/5f3ab492d2d89e1d41d70e9e.png"",""frames/140d2295cbf54ebf2e0178bc.png"",""frames/c7f204af27562dcd80bf26c7.png"",""frames/d71aaace52ecd72c1dae4137.png"",""frames/d5a09d3bad3c213350e4bd86.png"",""frames/7f9a5ec749bc28ea7df18902.png"",""frames/94ba3dab4356f8ad13e009ef.png"",""frames/7b001b829ae65e4de51f8d5b.png"",""frames/21a36cf3e514cc5d4ac87ee2.png"",""frames/3a738d45f493c0ebd6a7f203.png"",""frames/25b8ba280d76916f739b3d93.png"",""frames/85f2cdb26e9a547acd1ce11a.png"",""frames/583a049f28a47302631d3a21.png"",""frames/6541997357a91ee57db406c9.png"",""frames/c2f689fe1dfb65c4e1783885.png"",""frames/0e8380a476b4ae8a6426eff5.png"",""frames/3c709a24fc52f8a0e99d16fa.png"",""frames/3beba351200b9d5a69d1b28f.png""]","[0,0.8,1,0.8]","[[3.197735,-1,0.21033],[3.779617,-1,0.457067],[9.70926,1,0.667875],[10.018367,1,0.842827],[10.377962,-1,0.663598],[13.477962,-1,0.251413]]"
39c1bab38a47932ae8db3d0f,"[""frames/d82cf81a7e2f96e09ad10d26.png"",""frames/9455f0db55736bf524d539c1.png"",""frames/b03fc13aeed103417386daf9.png"",""frames/d96c1a06aa28e427a60c992c.png"",""frames/6b759c6e7189eebc3cff13a3.png"",""frames/c713190376ce196e10a151aa.png"",""frames/338f89b08f46221904de1603.png"",""frames/9818a04b481baf894700da3b.png"",""frames/84b7778cf9380a5b775e00bf.png"",""frames/2fb3e3ea8b40bc4bde472a7d.png"",""frames/00d33192e1dbf38734cea466.png"",""frames/7754e5f21e26ae8e663119ee.png"",""frames/6460162e09c4d5d0cbe39dd8.png"",""frames/b39efa49ce2fa923d4dc4f97.png"",""frames/19ebf37e5492919400f07059.png"",""frames/48ec23fe038dde569cd96735.png"",""frames/d844399c8f339135f6dc13ad.png"",""frames/9fccce474c50a20167a9cbfc.png"",""frames/41254ff92d8079d6fe1869a3.png"",""frames/006ad4343b4553296a4bcbb1.png""]","[0.2,0,0.2,1]","[[6.24747,-1,0.044444],[13.159211,-1,0.826935]]"
3a40fcd2b42a48867d68d162,"[""frames/1dddbcbbbcc80b5f106655df.png"",""frames/bc33769c03e2fc00313a9280.png"",""frames/44c726639b18e5f7d5e7ba52.png"",""frames/0b772e7d5c207104e026a03b.png"",""frames/2555b4e6a9697f43feb1d7d9.png"",""frames/7a51ca881ba46d205881a192.png"",""frames/cec7625ac062044a488729f6.png"",""frames/be040ddd7aa08babb63c6532.png"",""frames/e278deb4adea60d9e18d77d5.png"",""frames/c9f7a92186f6adc44de3d35b.png"",""frames/120c97ee77b42e913deb3be8.png"",""frames/df760591e298f974144c8b50.png"",""frames/fe784623172f1c1c9bc418af.png"",""frames/58b363d36488420b274e665a.png"",""frames/ff7b2d19f02fcc159dfd693f.png"",""frames/35d3bb343b5ba7a563a4a4a8.png"",""frames/e8d6d3a374a62e2a0fbf8246.png"",""frames/260f96f42ce65a683abfd3dd.png"",""frames/5cd3f655c1acbb0d77f2f8d6.png"",""frames/5cb0c2e7ee24db409ba5abcd.png""]","[0.2,0,0.2,1]","[[5.504604,1,0.820567],[13.433176,1,0.875541]]"
3a5679b80887c3f3b85bb7e9,"[""frames/aab131df7a2764b3201b64f1.png"",""frames/036fb1ac10133f32df4bf129.png"",""frames/9587b77dc93db14900d44121.png"",""frames/cc0d1708245062e3392ce295.png"",""frames/1d4d1fa649d7ac3cb507f59d.png"",""frames/ccd22cb2479d5507d754a7ae.png"",""frames/23675c10ac0e3117b1564f6f.png"",""frames/df6658ba34e44df495124e97.png"",""frames/1071e7b8f6393e14f582f482.png"",""frames/052a1400f725fde3b569d8ae.png"",""frames/c5970f060565d827e20d03d1.png"",""frames/f2927acf305f6c93473310d6.png"",""frames/a206b67d55359ef6719283b5.png"",""frames/c10cac26cee3b68defe2376d.png"",""frames/f0f4e2774ba5ff5aa2a630a6.png"",""frames/6db2063f9e96948dea32034a.png"",""frames/0209ccb52fbbf573e688bf1c.png"",""frames/7d5849cdde533c3699305919.png"",""frames/0f90fb2f69ff5fb6626a59a0.png"",""frames/539f13b875c3d1fe8bbacdf8.png""]","[0.65,0,0.65,1]","[[1.599343,-1,0.670178],[2.732895,-1,0.899245],[13.901205,1,0.546154]]"
3aeae22760a465265d20906c,"[""frames/4a79015a71da4c5ebaacb93b.png"",""frames/40386f3ff6073f32973ff8b0.png"",""frames/9d40d93b41b3d630a03232b1.png"",""frames/1361ad150f7e828ecd65bbd0.png"",""frames/80069f6acff8c3428b20d793.png"",""frames/c4735147fc483be63a0c5bc6.png"",""frames/90f50ab43261c68a681b88e8.png"",""frames/943456e4b53f3e519140a460.png"",""frames/393b3152f25fc8ecd773ea34.png"",""frames/7e4d4aed38298a41c75049f3.png"",""frames/bf4686b351ca4ba31c69e8a6.png"",""frames/52520629895690fb79369aa1.png"",""frames/2dc1bc6eb44be6f1a3b0ec9e.png"",""frames/2e35f43422aab8cb1bb1ebfa.png"",""frames/3aca1c8ac7f3eb6ad400b817.png"",""frames/d51b0e98170c3aba0d413dc0.png"",""frames/955e11d5916b8c37b4ce4ed0.png"",""frames/0f321eb08f9542b343adab6f.png"",""frames/5b427558343989d4b8dc91c3.png"",""frames/2c9e52d3e2cb9e8d1e880a4a.png""]","[0.2,0,0.2,1]","[[15.633057,1,0.5886],[17.419363,-1,0.590265]]"
3b1c56029e3e74623e43d22a,"[""frames/f5c09799b2e05407f9c79905.png"",""frames/d9d897f79e2768dca5436e08.png"",""frames/b2767d90a7ae96d058365768.png"",""frames/7958f3260e2547c122a4828c.png"",""frames/800d27f637907d9a5f037c65.png"",""frames/8f56be8cbf66bde0ce9949c9.png"",""frames/aa8512d1fbe32fd1c65a9077.png"",""frames/25e50d1212f020cd4f58d9c4.png"",""frames/7a51cd2d7972b20e99ac566f.png"",""frames/9b2c1fd754b53fceaebec7b4.png"",""frames/1375b7fbf87e8c7f991c15eb.png"",""frames/84e0673cb01a125df60584b4.png"",""frames/be7f2a46643d5a186f7496a5.png"",""frames/cc21de0980c3c164f256bc0f.png"",""frames/dbfa086cc7a57c19b71235f6.png"",""frames/dac47abc3e8faa95d4db5f5a.png"",""frames/e097298506d3bf5acad8b0a1.png"",""frames/3af4d55d85f9b6f68e5f2bd7.png"",""frames/a6aea66b6804832705dc81cc.png"",""frames/61e6a0fdb7e43c20a96e4647.png""]","[0.65,0,0.65,1]","[[7.658004,-1,0.80273],[13.303719,-1,0.42374],[16.696281,1,0.793094],[17.607438,-1,0.792414]]"
3b2b586b637feec5d2105a4b,"[""frames/c8a10824c6f24f8b77bf2c8c.png"",""frames/f3380d8aa3fdbdfee1b64e3c.png"",""frames/0778884b2045c4e007697c43.png"",""frames/5ab1fd1540d2ac0fc423928e.png"",""frames/8ae6d44c3cd5a4baf277fb1f.png"",""frames/5edda1868e70980c39457f61.png"",""frames/8f97e61a9597d91e8b958c0a.png"",""frames/c7128df3b8fc87c9a0586822.png"",""frames/572de48c0c0874cec937ab19.png"",""frames/7aee39fa1b0ebba1a1cb54b4.png"",""frames/92e3a3585b5f09b5696e54c8.png"",""frames/79bef232c871ce6c72716b59.png"",""frames/a50aff7a06cba5457f59091c.png"",""frames/47bafb8a7d2cd395f3ec8140.png"",""frames/22bda4fd49d19e8e436b35ee.png"",""frames/47362beac8d5403d4a00083c.png"",""frames/88a847f48ba90406778c3817.png"",""frames/82b0bc4997004e62f290b493.png"",""frames/9a86f68a8f91a34c1a00ab50.png"",""frames/2e9624daef3034f6549c0d82.png""]","[0,0.5,1,0.5]","[[5.965539,1,0.707437],[6.206782,-1,0.709261],[12.94831,1,0.720966],[14.801696,-1,0.718014],[15.396609,1,0.716016]]"
3b565de2f4c19e32c5c7fd1b,"[""frames/43fd72465e5e546534be7b5a.png"",""frames/f931112d15a162f677c8ff4a.png"",""frames/b706238e7e934a94d531c199.png"",""frames/a87e58ab026e8b4f8cbd64c1.png"",""frames/b1a2665b24d83ee628fd69ad.png"",""frames/6e577d442d60f4f9f8d450f8.png"",""frames/87e46ca1ed30adc7d890ff35.png"",""frames/55ac5523ebdb6ba62976dfc0.png"",""frames/28e7a2a700e2de0f9e2bc1a8.png"",""frames/4d021b0e15359741240a852a.png"",""frames/b2cc63bf03bca52e65d38ad7.png"",""frames/cd034beb1ca2eb05c983b1f8.png"",""frames/3624079a725def1dc25f319f.png"",""frames/11148d8c259dda5f65ef7ef7.png"",""frames/39828ec2baa9ab00755a11a2.png"",""frames/1c4da9b3e3712a2128e1a9b3.png"",""frames/32d91136ecbf526323df176b.png"",""frames/66cbf0f3197438f7f328beaa.png"",""frames/9e4c52c1098b76d4764acf6b.png"",""frames/d5db4c7aa0c63d02445602ec.png""]","[0,0.2,1,0.2]","[[0.228156,-1,0.377422]]"
